"name";"url"
"psychedelic space rock";"https://embed.spotify.com/?uri=spotify:playlist:2dyY1R7Q8AwJZLJrczjVhn"
"australian jazz";"https://embed.spotify.com/?uri=spotify:playlist:38AKUxCXckgIaEY0QwDj1q"
"pre-war blues";"https://embed.spotify.com/?uri=spotify:playlist:0vFJAnZTtSZ6LoIKoH0sBl"
"polka nortena";"https://embed.spotify.com/?uri=spotify:playlist:14AuPcOD14ycw1O9xHKmax"
"slovak electronic";"https://embed.spotify.com/?uri=spotify:playlist:6yDWNVWstrSIYI1m4KHSUS"
"hausa pop";"https://embed.spotify.com/?uri=spotify:playlist:5K7XuuLr2WNf6sSWo9yiUx"
"indonesian hyperpop";"https://embed.spotify.com/?uri=spotify:playlist:64CA2fIgmgmp8YiYjMOgEl"
"oslo indie";"https://embed.spotify.com/?uri=spotify:playlist:2gMywPXdnscHLNTDLoMbJC"
"college marching band";"https://embed.spotify.com/?uri=spotify:playlist:5OKeXMU4U3u4NkPA1XqsUD"
"black death";"https://embed.spotify.com/?uri=spotify:playlist:2uFx2M1ms8TSWx6r2ARRrq"
"cascadian black metal";"https://embed.spotify.com/?uri=spotify:playlist:5VvAAHLsQdsqkBGrGV5IsO"
"latino comedy";"https://embed.spotify.com/?uri=spotify:playlist:2CKj3hTGepAg0wJJ3N2q0a"
"classical trumpet";"https://embed.spotify.com/?uri=spotify:playlist:36YH1VI2xPJsg3pwCxr4Hl"
"raspe";"https://embed.spotify.com/?uri=spotify:playlist:5Zd8bsx2I4OuO9VK9wSD5q"
"beach music";"https://embed.spotify.com/?uri=spotify:playlist:2NsX3CredBVJ5wAZcIs3U4"
"italian death metal";"https://embed.spotify.com/?uri=spotify:playlist:4HoT33OJOwvMElhB4xEeFs"
"polyphonies corses";"https://embed.spotify.com/?uri=spotify:playlist:1w1dhVUAY2xFWTEQh97Lrx"
"dikir barat";"https://embed.spotify.com/?uri=spotify:playlist:10xJpOLtAcFLVA7ewURbGa"
"icelandic post-punk";"https://embed.spotify.com/?uri=spotify:playlist:1HgonOzDQPP1RZZjetDXFb"
"second line";"https://embed.spotify.com/?uri=spotify:playlist:6icf0lvA7l4phncVp98zg0"
"finnish metalcore";"https://embed.spotify.com/?uri=spotify:playlist:4E95uV8A7beH7t5SolOBjX"
"stuttgart indie";"https://embed.spotify.com/?uri=spotify:playlist:2FTHQAv97DfQoQx9kd2UU9"
"cascadia psych";"https://embed.spotify.com/?uri=spotify:playlist:6Lop6DyaZNvkZHLcHgaYBW"
"texas death metal";"https://embed.spotify.com/?uri=spotify:playlist:3RtxqtzThZ2JbmBVuX5kRq"
"deep melodic death metal";"https://embed.spotify.com/?uri=spotify:playlist:4RJgpX5hWvmuNw45qr2mxL"
"bornehistorier";"https://embed.spotify.com/?uri=spotify:playlist:1dGDueP3SFulSK9torTpli"
"hjemmesnekk";"https://embed.spotify.com/?uri=spotify:playlist:4tFdfzu1PtgfCswieM6Qlv"
"canadian black metal";"https://embed.spotify.com/?uri=spotify:playlist:688ZLt1Od5gnavxSBSNifA"
"polish thrash metal";"https://embed.spotify.com/?uri=spotify:playlist:73F0Ck1aBETZBJzIEg0leI"
"seattle metal";"https://embed.spotify.com/?uri=spotify:playlist:4GugHUuQDpDCk9tHJzE2QS"
"muzica moldoveneasca";"https://embed.spotify.com/?uri=spotify:playlist:2szZV2Nyo3sO9Ne5iHjhsj"
"d-beat";"https://embed.spotify.com/?uri=spotify:playlist:6BOkFgQ7RfunKTZFHP9fNW"
"nyc metal";"https://embed.spotify.com/?uri=spotify:playlist:5W4PrzMTHEQRQRADJ94nMZ"
"finnish electro";"https://embed.spotify.com/?uri=spotify:playlist:6kWL50uF6lux1Jiw9M5yhW"
"acousmatic";"https://embed.spotify.com/?uri=spotify:playlist:3OrDWwOHM2iQCwi5vIxlMJ"
"backing track";"https://embed.spotify.com/?uri=spotify:playlist:0OntTiyGzKP5yAqKhvmPXB"
"mindfulness";"https://embed.spotify.com/?uri=spotify:playlist:0Q3p2ozB9LNh4MgJtTlrXh"
"traditional funk";"https://embed.spotify.com/?uri=spotify:playlist:0NpqTKn410dMNKF5PV7I6r"
"michigan folk";"https://embed.spotify.com/?uri=spotify:playlist:3XHB7IQFe3UmJ2H803w8Ms"
"breaks";"https://embed.spotify.com/?uri=spotify:playlist:3sY5WhiXGA6c0l7TCOETnJ"
"dessin anime";"https://embed.spotify.com/?uri=spotify:playlist:63VSjPh2b1FV5zGlFkQhxb"
"irish banjo";"https://embed.spotify.com/?uri=spotify:playlist:2wL2qCBk0diEm7vQEEx9Qa"
"ukrainian black metal";"https://embed.spotify.com/?uri=spotify:playlist:67IEX5Nrgs7UQFhETcFZtK"
"igbo traditional";"https://embed.spotify.com/?uri=spotify:playlist:7pSvV59D4TlOOcPkGWSpZZ"
"malmo indie";"https://embed.spotify.com/?uri=spotify:playlist:1v6HfvoEOSjwAyo1XsiQlu"
"latvian rock";"https://embed.spotify.com/?uri=spotify:playlist:6Wc5d03C3fyD4oXEeclMEE"
"finnish worship";"https://embed.spotify.com/?uri=spotify:playlist:4uYiWvGxE9KuBnhBGiaiKF"
"german stoner rock";"https://embed.spotify.com/?uri=spotify:playlist:3xB2NMC66RiBCfk1St2d5x"
"deep funk";"https://embed.spotify.com/?uri=spotify:playlist:4isjLiafpzMJZPYQ6Roww6"
"musica de intervencao";"https://embed.spotify.com/?uri=spotify:playlist:16cFXoE6JGTkzoOhsdg22j"
"rap gaucho";"https://embed.spotify.com/?uri=spotify:playlist:1eTqeJPyDOv3O44cMPOp7Y"
"danish death metal";"https://embed.spotify.com/?uri=spotify:playlist:6BjJc4ZLAzVIRzsMnyEefc"
"mexican death metal";"https://embed.spotify.com/?uri=spotify:playlist:6uSUiQmSbBy83KifaDfCKq"
"dub metal";"https://embed.spotify.com/?uri=spotify:playlist:0JAXi2lxjxMJQeP4iw9bxD"
"milwaukee indie";"https://embed.spotify.com/?uri=spotify:playlist:08AHYrQ9Og6ZuhJtEFbtyv"
"cantonese worship";"https://embed.spotify.com/?uri=spotify:playlist:2fUWsMkJfqdfuCoPEMnL21"
"lasten satuja";"https://embed.spotify.com/?uri=spotify:playlist:4RhupISMLdVdHZoCJFhWCt"
"musique nigerienne";"https://embed.spotify.com/?uri=spotify:playlist:3S0yyrqZAIXvLhT02kfkYQ"
"indonesian deathcore";"https://embed.spotify.com/?uri=spotify:playlist:10PT5OvCyg3tkZarwaKpuQ"
"kabyle moderne";"https://embed.spotify.com/?uri=spotify:playlist:3HUr4QyGI5W6iuK9enJBRq"
"russian old school hip hop";"https://embed.spotify.com/?uri=spotify:playlist:4eai54AwLT60J1i2SKOHsz"
"street punk";"https://embed.spotify.com/?uri=spotify:playlist:2tlqYCJJmhwvxLrW2agDk1"
"algerian folk";"https://embed.spotify.com/?uri=spotify:playlist:2dTrKvcQZORH6t99jDV4Pn"
"underground grunge";"https://embed.spotify.com/?uri=spotify:playlist:3T1K4FeI0RPR88YWm85NYy"
"japanese classical performance";"https://embed.spotify.com/?uri=spotify:playlist:77tNMX6jFAGi94LSDEfsbM"
"classical soprano";"https://embed.spotify.com/?uri=spotify:playlist:1lqcHNoMZon8Vw4ajBVHgd"
"ua trap";"https://embed.spotify.com/?uri=spotify:playlist:2cTycvm3KsyhG7khw9zu91"
"sevilla indie";"https://embed.spotify.com/?uri=spotify:playlist:3HfxvJRQRL9VfuDq4Pw2w2"
"reggae tico";"https://embed.spotify.com/?uri=spotify:playlist:2qJGd86E5serYYcbu5zMHL"
"zenonesque";"https://embed.spotify.com/?uri=spotify:playlist:1RbpXfjqUTf9iKExXjr2jp"
"old school nederhop";"https://embed.spotify.com/?uri=spotify:playlist:6UoGOaO66dBAVTxz5PWa3I"
"pinoy edm";"https://embed.spotify.com/?uri=spotify:playlist:2U0GhswEX2FGGE6tITJg66"
"cymraeg";"https://embed.spotify.com/?uri=spotify:playlist:1u9ozOcFTFQkjwhczh5zoC"
"slovak indie";"https://embed.spotify.com/?uri=spotify:playlist:1E8vQ9Bt4bRKWm0NTzSMt2"
"afrikaans gqom";"https://embed.spotify.com/?uri=spotify:playlist:4kD9Yb4dISZMwIsftsFKqk"
"noel quebecois";"https://embed.spotify.com/?uri=spotify:playlist:5Chjl8czlf7DntIDZJXgSv"
"odia bhajan";"https://embed.spotify.com/?uri=spotify:playlist:4y5XC6IboulSyeN4WntFSp"
"turkish classical performance";"https://embed.spotify.com/?uri=spotify:playlist:3YB2rIYxSoAgs3WsgCFVOj"
"rwandan gospel";"https://embed.spotify.com/?uri=spotify:playlist:1wlvNtLn6q3SJ0whSvnCyK"
"kuduro antigo";"https://embed.spotify.com/?uri=spotify:playlist:01glKSMaMIShSMgPwkVD3p"
"swedish blues";"https://embed.spotify.com/?uri=spotify:playlist:2EFrUVussxCgKmqowB6BmS"
"turkish classical";"https://embed.spotify.com/?uri=spotify:playlist:508OlaD8prowe8kNe3TFYu"
"rap abc paulista";"https://embed.spotify.com/?uri=spotify:playlist:2oytQAEGwy9vh8hbGj1xba"
"polish techno";"https://embed.spotify.com/?uri=spotify:playlist:4E7Z0VZyLAY2U5Z4AqJwJr"
"rock campineiro";"https://embed.spotify.com/?uri=spotify:playlist:0VmoyqrenVov0RIbYRkcp1"
"italian jazz fusion";"https://embed.spotify.com/?uri=spotify:playlist:3Qz6ukyPREhIPinAnPsAIW"
"neo grime";"https://embed.spotify.com/?uri=spotify:playlist:3Xb1CTuAvYH2xYTVUVpOdT"
"algorave";"https://embed.spotify.com/?uri=spotify:playlist:5iHmEAbbx6ALaG7R1TNiRs"
"canadian rockabilly";"https://embed.spotify.com/?uri=spotify:playlist:3vrzz6K23Zlcm0oTLtCmy3"
"cardiff indie";"https://embed.spotify.com/?uri=spotify:playlist:1zXe0mjyaG0vcnVqC1NrLX"
"zambian gospel";"https://embed.spotify.com/?uri=spotify:playlist:2KMOd9KmWLeUbbRySGHN5j"
"cornish folk";"https://embed.spotify.com/?uri=spotify:playlist:15rvzJq4AVJG8s5S7HfDqy"
"japanese post-punk";"https://embed.spotify.com/?uri=spotify:playlist:6ori9ZbkjwEVOs1ZccBq0W"
"hard rock mexicano";"https://embed.spotify.com/?uri=spotify:playlist:08K9iOQkGaqkaVjaHxMYS8"
"kansas hip hop";"https://embed.spotify.com/?uri=spotify:playlist:6l0T3BkqjNXmCCqCNYqJoE"
"spanish jazz";"https://embed.spotify.com/?uri=spotify:playlist:4sff5BasdWwxgAW2B6pW0U"
"south dakota indie";"https://embed.spotify.com/?uri=spotify:playlist:0KQrvXqaLBkDJg7mzkShgY"
"adivasi pop";"https://embed.spotify.com/?uri=spotify:playlist:0PmKwn4PMi0zCeOSMhBxSm"
"kokborok pop";"https://embed.spotify.com/?uri=spotify:playlist:3cFGm0rRa0Up9AFXKZ5JHq"
"fuji";"https://embed.spotify.com/?uri=spotify:playlist:2dSueCb8JMaLfE3GQvIz6w"
"historic piano performance";"https://embed.spotify.com/?uri=spotify:playlist:5MXw4i9pRhleia2mDgrnbu"
"melbourne hip hop";"https://embed.spotify.com/?uri=spotify:playlist:0P2DCD9GpYL4UCnepHIIGj"
"portuguese indie rock";"https://embed.spotify.com/?uri=spotify:playlist:0RcObnwNtF2QxFx5hFSLJv"
"malagasy folk";"https://embed.spotify.com/?uri=spotify:playlist:77xnC6OXjoE0Zlccj5ujd9"
"french oi";"https://embed.spotify.com/?uri=spotify:playlist:2PtDS8FDWNsuHmiJZhjY66"
"arizona punk";"https://embed.spotify.com/?uri=spotify:playlist:1vGiXnMDGlF1e9NooVtDWq"
"musica colombiana instrumental";"https://embed.spotify.com/?uri=spotify:playlist:1G2wEAoTNmKc75PoOvV0P7"
"russian romance";"https://embed.spotify.com/?uri=spotify:playlist:480M6DJCRmLEARYupW8Rdi"
"japanese death metal";"https://embed.spotify.com/?uri=spotify:playlist:4BU0x01AGsuI2YyONYmJtN"
"rautalanka";"https://embed.spotify.com/?uri=spotify:playlist:7aRjOmjIA4T4AIvRyI1xeI"
"gabonese pop";"https://embed.spotify.com/?uri=spotify:playlist:4BZEjr7tcmpmeRtnRAPEfN"
"rock cearense";"https://embed.spotify.com/?uri=spotify:playlist:2xtnkiIc0EBB8Tgb1XW4Kw"
"heligonka";"https://embed.spotify.com/?uri=spotify:playlist:0wVIDHmrIRCptOzMvVq6nK"
"greek folk";"https://embed.spotify.com/?uri=spotify:playlist:6QmEJ46xBnlEcm4k9CstVu"
"lounge house";"https://embed.spotify.com/?uri=spotify:playlist:01rNJ4ySEztGmhSevXtjVk"
"mexican experimental";"https://embed.spotify.com/?uri=spotify:playlist:0E4isSxspV6ey8CoOXeL7Y"
"northwest china indie";"https://embed.spotify.com/?uri=spotify:playlist:4bZvft7DVkJCAslix0FqWj"
"mexican hardcore";"https://embed.spotify.com/?uri=spotify:playlist:6x09BnasLdoGcIA2pGqMfT"
"singaporean indie";"https://embed.spotify.com/?uri=spotify:playlist:5BJ5rG6hFaItN8dIfZukGM"
"baja indie";"https://embed.spotify.com/?uri=spotify:playlist:7brR2dtt87902qmMJAu08D"
"jazz flute";"https://embed.spotify.com/?uri=spotify:playlist:0MpkUjSC9rzQSS6VHML3pD"
"liechtenstein";"https://embed.spotify.com/?uri=spotify:playlist:3AxSX3HPwdYS7HWJOlTUnt"
"german post-punk";"https://embed.spotify.com/?uri=spotify:playlist:5oz3BWXPGFwtM02PQxYVXt"
"native american hip hop";"https://embed.spotify.com/?uri=spotify:playlist:1pLIhrmDfoUGF3cAAa0aMd"
"deep psychobilly";"https://embed.spotify.com/?uri=spotify:playlist:29bqhWU5jZPLXuk160CNWs"
"classical jazz fusion";"https://embed.spotify.com/?uri=spotify:playlist:55N6txn5KNGrxoWcelkVOu"
"go-go";"https://embed.spotify.com/?uri=spotify:playlist:1NbSSG8t5uCu4rXC9Z1ZIm"
"sesotho hip hop";"https://embed.spotify.com/?uri=spotify:playlist:1C3oYxpDKj4OHf4sB2gQQ5"
"uzbek hip hop";"https://embed.spotify.com/?uri=spotify:playlist:0SaL0xWgNtVPrgomKIlLX0"
"muzica populara";"https://embed.spotify.com/?uri=spotify:playlist:3Nowur2XueyjlPEFZ2oQVA"
"perth hip hop";"https://embed.spotify.com/?uri=spotify:playlist:6wU8jyRbuYpm5SlKrH1kQF"
"anthem";"https://embed.spotify.com/?uri=spotify:playlist:38rbQIxZrNYvaTjlm1z6TM"
"bulgarian r&b";"https://embed.spotify.com/?uri=spotify:playlist:1VyGrIxu31o7efsCAqfubh"
"lawrence ks indie";"https://embed.spotify.com/?uri=spotify:playlist:0g7XBWmSd7Bm9dLP04dbhm"
"death doom";"https://embed.spotify.com/?uri=spotify:playlist:6jPRKDy83GFbWLU3csEycu"
"bal-musette";"https://embed.spotify.com/?uri=spotify:playlist:2qBRZvImPQjF7KXej3YmHz"
"dutch death metal";"https://embed.spotify.com/?uri=spotify:playlist:2Rgdp2J6IIrc45k9CCGRPo"
"deep darkpsy";"https://embed.spotify.com/?uri=spotify:playlist:6imJTb1hGPtOB9RJFAIxT5"
"rock paraibano";"https://embed.spotify.com/?uri=spotify:playlist:2YHUuKlIBzNF6xj4ELC20x"
"balinese traditional";"https://embed.spotify.com/?uri=spotify:playlist:46bmK7CFBoQjguGbziZgub"
"kritika";"https://embed.spotify.com/?uri=spotify:playlist:1TLrPhznn7bQFSuUAF2u82"
"doomcore";"https://embed.spotify.com/?uri=spotify:playlist:3OFavLb9tW7gAThaWdthHx"
"ugandan gospel";"https://embed.spotify.com/?uri=spotify:playlist:25AUCNKrUS4XYwvGD3zYLL"
"australian post-rock";"https://embed.spotify.com/?uri=spotify:playlist:5Eavu4IrTnwmZZQbAM18KO"
"metal catala";"https://embed.spotify.com/?uri=spotify:playlist:6Cn5vRU5a4k86RkDUAFQiH"
"musica eletronica brasileira";"https://embed.spotify.com/?uri=spotify:playlist:2iIvmLhYQN1NvazT3SiEMJ"
"native american spiritual";"https://embed.spotify.com/?uri=spotify:playlist:0q8tZkSf7dCPWPyrGsDsNt"
"schwyzerorgeli";"https://embed.spotify.com/?uri=spotify:playlist:5X9EYWYljr2BUBQy4mdIgI"
"khmer";"https://embed.spotify.com/?uri=spotify:playlist:1Cr2fJmkdikZdux7SXq3Tv"
"italian pop punk";"https://embed.spotify.com/?uri=spotify:playlist:4QeDsh5JaGusYsFQHEBobD"
"canadian drill";"https://embed.spotify.com/?uri=spotify:playlist:7angZSrbo9ShAe1q06i2OG"
"old school uk hip hop";"https://embed.spotify.com/?uri=spotify:playlist:4ZtDa9oO5dpvF5L5dE977c"
"indian metal";"https://embed.spotify.com/?uri=spotify:playlist:5keiITeMvrPlxQvpRScbjy"
"ethiopian hip hop";"https://embed.spotify.com/?uri=spotify:playlist:5DuLi0To9tbwZDum6RDEcH"
"murga";"https://embed.spotify.com/?uri=spotify:playlist:5dEmoAzfG8Ln1HXvSJ5LPx"
"tigrigna pop";"https://embed.spotify.com/?uri=spotify:playlist:1T35MTE40rPXbmU0O0Hgyv"
"hull indie";"https://embed.spotify.com/?uri=spotify:playlist:0IO0gpqCNRyp1tawpP9YSN"
"grunneger muziek";"https://embed.spotify.com/?uri=spotify:playlist:6df6TceBOi5yfpogHq8Man"
"power noise";"https://embed.spotify.com/?uri=spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q"
"musica etnica";"https://embed.spotify.com/?uri=spotify:playlist:7IBJdQWrD4mmMEIr8bnpFK"
"norwegian doom metal";"https://embed.spotify.com/?uri=spotify:playlist:3yZztAT95es1S7UQZ89Pnz"
"whale song";"https://embed.spotify.com/?uri=spotify:playlist:7fCUoC8KHIPl8KGkot7B3h"
"danish punk";"https://embed.spotify.com/?uri=spotify:playlist:2xoMr4AFEWPA5kYWSzjxfY"
"hardcore breaks";"https://embed.spotify.com/?uri=spotify:playlist:3Xf5DQq60Gssc5ccah89wW"
"ostschlager";"https://embed.spotify.com/?uri=spotify:playlist:61zHBuk35iVMrausi25n3g"
"new tejano";"https://embed.spotify.com/?uri=spotify:playlist:1fGvJcDIWbvTKNFhiKvKdA"
"beninese pop";"https://embed.spotify.com/?uri=spotify:playlist:5qMUzoMITcF88UypoWTaAB"
"prog quebec";"https://embed.spotify.com/?uri=spotify:playlist:38aa26lM0hNnfD09Yjk84t"
"black speed metal";"https://embed.spotify.com/?uri=spotify:playlist:5EDwrXzHRKVIlwdXHMV7cT"
"japanese techno";"https://embed.spotify.com/?uri=spotify:playlist:1PdqHeY878X3TfBwXSS7LF"
"swedish post-punk";"https://embed.spotify.com/?uri=spotify:playlist:0spsvp2NNHMXDezns2YSGt"
"prepared piano";"https://embed.spotify.com/?uri=spotify:playlist:0KecgPjeyjAn9T2d5PNTwN"
"norman ok indie";"https://embed.spotify.com/?uri=spotify:playlist:1Z1VmZkX0MLoSJXD9Jve5r"
"australian death metal";"https://embed.spotify.com/?uri=spotify:playlist:4qIzqV9I7DTV6uWxeqNUDC"
"german renaissance";"https://embed.spotify.com/?uri=spotify:playlist:337hCRFLjygh0JPpHZ80GM"
"brass ensemble";"https://embed.spotify.com/?uri=spotify:playlist:5gi35SWBRo7VuSZeZ3es2A"
"dundee indie";"https://embed.spotify.com/?uri=spotify:playlist:7wdeJT4Fj1ZTBqiHeuEdiA"
"taiwanese indigenous music";"https://embed.spotify.com/?uri=spotify:playlist:1uBO9XBBQE2fkXNjD0Zllm"
"deep punk rock";"https://embed.spotify.com/?uri=spotify:playlist:1YhJWPt44wBUVMiioF1G4i"
"classic sudanese pop";"https://embed.spotify.com/?uri=spotify:playlist:23eURZ5FEalyPiEXsNc0Ir"
"rap sureno chileno";"https://embed.spotify.com/?uri=spotify:playlist:4UxMq2zQDwCFwmDgws3FqT"
"estonian indie";"https://embed.spotify.com/?uri=spotify:playlist:3KsDNETNZ38sktwgKwlkWB"
"chaabi algerien";"https://embed.spotify.com/?uri=spotify:playlist:1gzF6wXH6kATo88gihfcjl"
"balkan folk metal";"https://embed.spotify.com/?uri=spotify:playlist:6F0DBsxGTwJ2nysdf3t2ka"
"hypnosis";"https://embed.spotify.com/?uri=spotify:playlist:4EEpArVS7GF1eE4BGzOGvN"
"fado antigo";"https://embed.spotify.com/?uri=spotify:playlist:6kMd7pDwtSA0F7b0RrvsSe"
"comptine africaine";"https://embed.spotify.com/?uri=spotify:playlist:7zC8y6bSAPAgorCGTJUuVo"
"argentine jazz";"https://embed.spotify.com/?uri=spotify:playlist:5wSUmSyg6fkQqIhuEWGcp9"
"finnish folk";"https://embed.spotify.com/?uri=spotify:playlist:4whPdnPMrHNeuHtDyyNWjY"
"xhosa hip hop";"https://embed.spotify.com/?uri=spotify:playlist:03gnvuMqmf0w2E5qv4bHsy"
"goa hip hop";"https://embed.spotify.com/?uri=spotify:playlist:0vAUr3shpn27PP5YckHSrf"
"jumptek";"https://embed.spotify.com/?uri=spotify:playlist:6FAmZHdawJ1xkJWc4psWCk"
"musique mahoraise";"https://embed.spotify.com/?uri=spotify:playlist:5ySmBKFuuAazwoX8YefEQV"
"surinamese hip hop";"https://embed.spotify.com/?uri=spotify:playlist:5QVCFHi3JSGOzmHXSArH5S"
"serbian indie";"https://embed.spotify.com/?uri=spotify:playlist:1QZmeNOqh6BmKkJltGq5m0"
"medieval black metal";"https://embed.spotify.com/?uri=spotify:playlist:11PrZxDi2KqPruwPVOqgAc"
"punk mexicano";"https://embed.spotify.com/?uri=spotify:playlist:6PZxkPpTt3Keio3aMLwJC4"
"meenawati";"https://embed.spotify.com/?uri=spotify:playlist:0FlH2wbT43vzXI3FHijISI"
"mongolian folk";"https://embed.spotify.com/?uri=spotify:playlist:22sJydhixCcmC9b2cu5Y6b"
"persian neo-traditional";"https://embed.spotify.com/?uri=spotify:playlist:7vmAOYPv79aEKthR81JQgR"
"swedish pop punk";"https://embed.spotify.com/?uri=spotify:playlist:4Icn89sdB2RaEILOgMxyON"
"russian experimental electronic";"https://embed.spotify.com/?uri=spotify:playlist:1ozxaOoXCqpoeAXfw2XuMa"
"jazz accordion";"https://embed.spotify.com/?uri=spotify:playlist:2hrdgsVUHsepTX13wWziDC"
"australian post-punk";"https://embed.spotify.com/?uri=spotify:playlist:1TTeHpttiwkV4CRbU3lDxr"
"hampton roads indie";"https://embed.spotify.com/?uri=spotify:playlist:5YlKVBQiPIlV4uxyQVNmWm"
"indie salvadoreno";"https://embed.spotify.com/?uri=spotify:playlist:7kVFp5nMo1YkcjxU2Vw2aU"
"saraiki pop";"https://embed.spotify.com/?uri=spotify:playlist:198sP5On6NnvbwsTpN9KDz"
"contemporary choir";"https://embed.spotify.com/?uri=spotify:playlist:2nPM54EqadWdH5z9DjwxT8"
"norwegian psychedelic";"https://embed.spotify.com/?uri=spotify:playlist:2Hww6gHd4rDRxhD9pKDgZP"
"west yorkshire indie";"https://embed.spotify.com/?uri=spotify:playlist:1SznnEayFyHbJ7rGI2XjIi"
"uk rockabilly";"https://embed.spotify.com/?uri=spotify:playlist:2Irmgvta0tsUY1iKDxLrlq"
"cambodian rock";"https://embed.spotify.com/?uri=spotify:playlist:1LWJWwk9c4RDbyhqXWySH4"
"harmonica jazz";"https://embed.spotify.com/?uri=spotify:playlist:4Ngk0xBx3586LQXH1fS6h5"
"chilean metal";"https://embed.spotify.com/?uri=spotify:playlist:6YlhnR407LgZfCOOGHZfiv"
"nisiotika";"https://embed.spotify.com/?uri=spotify:playlist:26N3SL5RS848I3VFg6co75"
"kerkkoor";"https://embed.spotify.com/?uri=spotify:playlist:6f8oAWcmpEcXrbnbOpnfqT"
"scottish indie folk";"https://embed.spotify.com/?uri=spotify:playlist:1bhivX7hCIUM7hiYlkn6Fp"
"deep vocal jazz";"https://embed.spotify.com/?uri=spotify:playlist:2Dsz5JxEeRz0nAC0plSEMF"
"juju";"https://embed.spotify.com/?uri=spotify:playlist:1HiPI15vZXijzGPvapis1A"
"japanese progressive house";"https://embed.spotify.com/?uri=spotify:playlist:2Z3QlVfnnWJMxseVVlPCAw"
"czech electronic";"https://embed.spotify.com/?uri=spotify:playlist:2tOnLiRR4UNjLEewu0OEYC"
"orquesta tropical";"https://embed.spotify.com/?uri=spotify:playlist:4NCTzrcXK5FNg1mCOTvk8c"
"czsk electropop";"https://embed.spotify.com/?uri=spotify:playlist:2pIs3tMAUzFEoS30WyUHEG"
"mexican classical";"https://embed.spotify.com/?uri=spotify:playlist:6Hw8HTpwKJqXpS7zjSQ0EM"
"cocuk masallari";"https://embed.spotify.com/?uri=spotify:playlist:5q4rTwMeNVX8aSaVzig01o"
"rap salvadoreno";"https://embed.spotify.com/?uri=spotify:playlist:31U0LiD36ruLhG73us9ild"
"symphonic melodic death metal";"https://embed.spotify.com/?uri=spotify:playlist:41CIPcZqdtvb5gm5J5RPk7"
"experimental psych";"https://embed.spotify.com/?uri=spotify:playlist:7d4A45WwlxWLN2E0LIrUxE"
"icelandic jazz";"https://embed.spotify.com/?uri=spotify:playlist:5eZfux6hlisXkE1rC4a6mR"
"bloco";"https://embed.spotify.com/?uri=spotify:playlist:1jzzzEuEkAoffrhTAJN4bH"
"dansk lovsang";"https://embed.spotify.com/?uri=spotify:playlist:6PtT6ZnKDSmeaczTMZV7dl"
"musiikkia lapista";"https://embed.spotify.com/?uri=spotify:playlist:1ivpRrAa7wWR9bOcNzVr7g"
"neo soul-jazz";"https://embed.spotify.com/?uri=spotify:playlist:7kQQGS5m9U07fe7CPWiql7"
"indie michoacano";"https://embed.spotify.com/?uri=spotify:playlist:0q1UNHBbjcqP218qGxXxXC"
"bulgarian electronic";"https://embed.spotify.com/?uri=spotify:playlist:2t1WqQPQV53p3b807i2IHv"
"turkmen pop";"https://embed.spotify.com/?uri=spotify:playlist:5WCnM8GlDTRtbqK9q5xwPt"
"carnatic instrumental";"https://embed.spotify.com/?uri=spotify:playlist:520PdmxBhzhsOIfR0lAMth"
"baltic folk";"https://embed.spotify.com/?uri=spotify:playlist:3rMsoAdNblV0mrCX8wxEcB"
"icelandic metal";"https://embed.spotify.com/?uri=spotify:playlist:7KvHsZlWBcDNpi5eaZkijY"
"rock goiano";"https://embed.spotify.com/?uri=spotify:playlist:4ONNYwN5t3xizFyFKmAsSn"
"chinese electronic";"https://embed.spotify.com/?uri=spotify:playlist:6y8Q7oaqi56xodW4PIu9fP"
"konkani pop";"https://embed.spotify.com/?uri=spotify:playlist:04WqP7v7DfZphdiqdDZU8x"
"chennai indie";"https://embed.spotify.com/?uri=spotify:playlist:2Z6IXUd05BP2kdkUtMfjxD"
"chant basque";"https://embed.spotify.com/?uri=spotify:playlist:0Oqn4J5BKH3kedUtGR6iUv"
"christian deathcore";"https://embed.spotify.com/?uri=spotify:playlist:59bdZN6IStGCb7z18SiCmD"
"lao hip hop";"https://embed.spotify.com/?uri=spotify:playlist:0yVmsZK4AtiNMpby2WqLZY"
"classic tunisian pop";"https://embed.spotify.com/?uri=spotify:playlist:0PAK2TYrXeQBrXCMzSELCH"
"maltese pop";"https://embed.spotify.com/?uri=spotify:playlist:0ZxlPDRLLKikTjXeQApbWR"
"blackened hardcore";"https://embed.spotify.com/?uri=spotify:playlist:6OJxYPaWAtdmVajGo8UZlJ"
"scottish gaelic folk";"https://embed.spotify.com/?uri=spotify:playlist:460OzdtRygFt2sDZYDIlxC"
"steel guitar";"https://embed.spotify.com/?uri=spotify:playlist:4ZOdyb8AvqZ451nHJNFZdC"
"chabad niggunim";"https://embed.spotify.com/?uri=spotify:playlist:5iIjnHvG1FZpz4QWo7InVE"
"norwegian experimental";"https://embed.spotify.com/?uri=spotify:playlist:6MjHKjWZs7OgrZne7lq5yY"
"slovenian folk";"https://embed.spotify.com/?uri=spotify:playlist:2N7V4CUBhDSqEm5mawSLz1"
"coventry indie";"https://embed.spotify.com/?uri=spotify:playlist:2AoRjKBw2syzqKgDJ4Z6gQ"
